,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,Pop_Den_16,Median_Household_Income_16,Gini_Index_16,Ave_Commute_Min_16,Unemployed_rate_16,Moved_in_4years_16
167,0.052525093834541896,0.3803680981595092,0.1856492027334852,0.19776119402985073,0.291875733010738,0.17521118486196588,0.6291264972246567,0.5873133292772259,0.2761236892090864,0.0
169,0.05569330543445361,0.1411042944785276,0.12300683371298406,0.15111940298507462,0.3956671376129793,0.18731137863562497,0.6349693251533742,0.34525718623107565,0.1572197187677286,0.04855197336545552
170,0.048007123110066906,0.4785276073619632,0.15375854214123008,0.14738805970149255,0.4070926265387057,0.2087591379204154,0.6806894536955888,0.45086315151272094,0.22223371520773344,0.0
171,0.01446333279066059,0.018404907975460124,0.04441913439635535,0.04477611940298507,0.1929437768637625,0.2687531683651473,0.5346187554776511,0.5060149046501193,0.20699361669808475,0.0
172,0.02954866101528793,0.06134969325153374,0.05353075170842825,0.048507462686567165,0.16954166909963383,0.2539145595557893,0.6413964358749635,0.5215982705961325,0.12783187079228933,0.06167080866592102
173,0.019012739397278506,0.12269938650306748,0.05922551252847381,0.06343283582089553,0.3191342839319515,0.2352620682140133,0.5284837861524978,0.4944415300697711,0.1731121276776042,0.0
174,0.017418639517544122,0.17177914110429449,0.0979498861047836,0.0914179104477612,0.30948118933224444,0.19408161234845148,0.6189015483494011,0.5037001771303076,0.1834197864637982,0.10027491486571269
175,0.02965873791563194,0.3067484662576687,0.13325740318906606,0.11940298507462686,0.5065370085049423,0.2041919543660664,0.684633362547473,0.4820788147264005,0.20214698647031198,0.041177419035996636
177,0.03351061671060661,0.2822085889570552,0.13325740318906606,0.15298507462686567,0.2794990566215581,0.19543186889719574,0.7156003505696757,0.5379003414402381,0.27729261630514523,0.05365919582890436
179,0.027736908658350684,0.11042944785276074,0.05694760820045558,0.05783582089552239,0.2888804415050808,0.18919700006159065,0.6070698217937482,0.5643432044170492,0.2625073118478286,0.10023954344779695
180,0.029276542264691806,0.17177914110429449,0.05580865603644647,0.04291044776119403,0.17997361680994187,0.34496922836391547,0.5666082383873795,0.518739057102206,0.023731277434341315,0.0
181,0.00954494950546018,0.1165644171779141,0.05466970387243736,0.054104477611940295,0.4324835981124306,0.08054161869702611,0.6881390593047035,0.7274440337991015,0.32844066710554454,0.0
182,0.022086224649668054,0.25766871165644173,0.0785876993166287,0.07462686567164178,0.25998578331153693,0.2969190461977249,0.6267893660531697,0.673496109966972,0.0946308317546542,0.05617668523226519
183,0.0158789696447963,0.15950920245398773,0.06605922551252848,0.06343283582089553,0.16937642805116046,0.2773569083389002,0.572451066316097,0.5227076889203663,0.05656410001967447,0.0
184,0.03403753298225733,0.38650306748466257,0.15375854214123008,0.15671641791044777,0.19571703839001608,0.11028990244988653,0.6758691206543967,0.5806576388772842,0.2419916509363449,0.0
185,0.014306286506172597,0.17791411042944785,0.06378132118451026,0.07649253731343283,0.3233774535535405,0.31231670859568583,0.5768331872626351,0.4652277149980675,0.14163441855361197,0.09259132464068529
186,0.007193772135534953,0.049079754601226995,0.04214123006833713,0.041044776119402986,0.1820431444232462,0.2779017487006742,0.6590709903593339,0.6571924687294208,0.23626352783870036,0.07521376351868864
187,0.00949619898173001,0.04294478527607362,0.1082004555808656,0.11753731343283583,0.2862621354187714,0.2783423587323697,0.6954425942156004,0.6518985514317652,0.1620201616215722,0.07960967680292683
188,0.0589724255034597,0.3128834355828221,0.17198177676537585,0.17164179104477612,0.5421101867274116,0.15800844265673636,0.7224656733859188,0.45887431974026505,0.35923827748147413,0.06270691680040402
189,0.013355011205545471,0.09202453987730061,0.08086560364464693,0.0914179104477612,0.36504306944754916,0.2640959677075486,0.6053169734151329,0.5603146697498649,0.12732817882689676,0.043734817842348485
191,0.009793771670912327,0.13496932515337423,0.09111617312072894,0.08395522388059702,0.41628097325279934,0.19736486774592435,0.6272275781478236,0.6756954587236137,0.10149037965269231,0.09507302523807061
192,0.07281305790174888,0.2392638036809816,0.22095671981776766,0.18470149253731344,0.2874413871559201,0.13787303798247982,0.9263803680981595,0.4525470165946478,0.2742345037475598,0.0
193,0.08117298675037503,0.1656441717791411,0.14578587699316628,0.13992537313432835,0.34317520635064064,0.203865050149002,0.6630148992112183,0.45889473176753115,0.32182039879019836,0.08149673262410399
194,0.012399640920385518,0.2085889570552147,0.12414578587699317,0.13059701492537312,0.4111751085164619,0.2471348503584102,0.6375985977212971,0.61219013215263,0.13772078853485942,0.07479829366788035
195,0.08074997625649255,0.26993865030674846,0.10250569476082004,0.10261194029850747,0.2818340649762731,0.20318281526121543,0.7370727432077127,0.6296270710345576,0.2752090543218118,0.0
196,0.012063368822043318,0.09202453987730061,0.0489749430523918,0.041044776119402986,0.22538117836331423,0.21731550047140535,0.7185217645340345,0.633384534913626,0.16906425856315277,0.14489733949923844
197,0.015712350650589263,0.04294478527607362,0.15375854214123008,0.11753731343283583,0.20763527654897349,0.25918292896703005,0.5883727724218522,0.5977054451469197,0.20828724633331727,0.0614199140390179
198,0.08071931048931123,0.15337423312883436,0.08997722095671981,0.09514925373134328,0.3741020430057388,0.2535781798541723,0.7062518258837277,0.3980926194565865,0.08250758361130697,0.0
199,0.018345372564616182,0.12269938650306748,0.1082004555808656,0.11194029850746269,0.4056358366190376,0.2504228434981594,0.7252410166520596,0.46567714566284585,0.12710066383551324,0.0
200,0.017797435171459174,0.1411042944785276,0.15034168564920272,0.16044776119402984,0.29153765338634824,0.24036935438786,0.6856558574349986,0.42716384152982284,0.1283809926707412,0.0
201,0.07195181045119296,0.2392638036809816,0.1070615034168565,0.12313432835820895,0.3101684995045708,0.12943985673067357,0.7344434706397898,0.3799567887235849,0.23751831942174548,0.0
202,0.015359762714347712,0.147239263803681,0.06719817767653759,0.06902985074626866,0.32793808933291635,0.21787455406000825,0.7186678352322525,0.5293078628823694,0.10202646859200919,0.022425754257078472
203,0.016886248998246117,0.05521472392638037,0.02050113895216401,0.020522388059701493,0.3369303610221926,0.28426453657773926,0.6671048787613205,0.5921445794886707,0.13177639705453092,0.0
204,0.06956113252506628,0.4171779141104294,0.2357630979498861,0.2126865671641791,0.33458031546329536,0.12769636757299677,0.7940403155127082,0.5884711256768597,0.3090149835161791,0.1399743805432798
205,0.040883997650998594,0.11042944785276074,0.09567198177676538,0.08768656716417911,0.13577968987022312,0.18588531821045998,0.7177914110429447,0.5779625776183603,0.10328305182722888,0.0
207,0.13578754325973855,0.588957055214724,0.21298405466970388,0.20149253731343283,0.2658387341200306,0.0983318409445163,0.7743207712532866,0.497418639047354,0.23704851451723427,0.0
208,0.02983231708690024,0.13496932515337423,0.0888382687927107,0.08768656716417911,0.044375453161394504,0.21675170914052616,0.6459246275197196,0.7227359052897556,0.1317651593153966,0.0
209,0.07316661705560522,0.3619631901840491,0.17425968109339407,0.18470149253731344,0.3250230937643054,0.22245121309890983,0.6482617586912065,0.4634993899125667,0.16826696802374502,0.05079749448519367
210,0.08785928298035137,0.3374233128834356,0.1674259681093394,0.17164179104477612,0.42702667593567484,0.19674422350772963,0.7715454279871458,0.4523535025563144,0.09305533088454097,0.2013477424927385
211,0.03730751908353252,0.1411042944785276,0.11958997722095673,0.12126865671641791,0.08727407434005323,0.267947752178177,0.647239263803681,0.5052807279610109,0.13708251688246348,0.06356638097963678
212,0.0908909761315365,0.37423312883435583,0.3041002277904328,0.3208955223880597,0.46444975995450066,0.27114099047240026,0.7699386503067485,0.5605430271098649,0.23681683792584932,0.00858194253859432
213,0.06995430839258232,0.1656441717791411,0.12072892938496584,0.11753731343283583,0.42598075403044383,0.29692378394000124,0.5996202161846333,0.41910824417397524,0.18324275348982355,0.0
214,0.0624892707422512,0.1656441717791411,0.10478359908883828,0.11380597014925373,0.4048292610324488,0.22918828261580226,0.6316096990943617,0.36262010570436765,0.20764868375918213,0.03271799321383851
215,0.07189207892258469,0.1411042944785276,0.1492027334851936,0.15671641791044777,0.352399994159216,0.30265645209431896,0.640081799591002,0.4212786541184921,0.26127401476913875,0.0
216,0.06987931648166469,0.3619631901840491,0.22779043280182232,0.1884328358208955,0.6192595470570806,0.22532228491834502,0.6330704060765411,0.4871343629716567,0.19710144914681788,0.027528198959332572
218,0.05950197556039607,0.22085889570552147,0.1571753986332574,0.16417910447761194,0.2260095640934704,0.2113885848837595,0.7487583990651475,0.4544512739886682,0.17728119230514125,0.0
219,0.00809291827164011,0.26380368098159507,0.1378132118451025,0.13619402985074627,0.1683229122521936,0.25610339648743785,0.9864154250657319,0.6998252404114419,0.3221525640077052,0.16769599890562628
220,0.01410277010537319,0.4601226993865031,0.24031890660592256,0.2126865671641791,0.2170146672663072,0.11104320347181754,0.8057259713701431,0.6206658772948354,0.4217766771554005,0.05217061239584636
221,0.05863949561058071,0.2883435582822086,0.14464692482915717,0.16417910447761194,0.4543626035105298,0.17721524984483894,0.6757230499561788,0.2731862427805258,0.22896661281007533,0.07733786911602059
222,0.07520334359121382,0.11042944785276074,0.0774487471526196,0.06716417910447761,0.2677646188861134,0.2503091376835283,0.6193397604440549,0.3500753671334899,0.23683132192585438,0.0
223,0.029453686904378034,0.2085889570552147,0.07175398633257403,0.07462686567164178,0.09273646974207496,0.34019832189168575,0.6529360210341806,0.5890437932470902,0.15764428356787624,0.0
224,0.1002119323698051,0.24539877300613497,0.14350797266514806,0.14738805970149255,0.3308283052356586,0.25924451961662187,0.665936313175577,0.4266606404236523,0.057912781272317485,0.0
225,0.0031402737863469154,0.17177914110429449,0.06947608200455581,0.06716417910447761,0.26738394568508417,0.09870138484206736,0.6895997662868829,0.5874014903316308,0.2585099407160035,0.0
226,0.06998528702565328,0.12269938650306748,0.07972665148063782,0.08208955223880597,0.3157822801368387,0.2386400784570121,0.6657902424773591,0.4181337320636778,0.10540469085405378,0.0
228,0.08244245607759834,0.26380368098159507,0.13553530751708429,0.12686567164179105,0.3108374480617525,0.12852073472907222,0.7389716622845458,0.4179104247401084,0.14804639399932046,0.0
229,0.069988496406697,0.43558282208588955,0.1970387243735763,0.1828358208955224,0.3852647572549118,0.17359561474574906,0.696319018404908,0.47769299470952975,0.18309423971585886,0.069672759413384
230,0.02728352015012008,0.27607361963190186,0.30296127562642367,0.3376865671641791,0.06881933288462963,0.2699328661919449,0.60765410458662,0.4143754438148873,0.14314381278022392,0.06842309068185419
231,0.08223841118772922,0.44785276073619634,0.23234624145785876,0.23507462686567165,0.5797659513061841,0.14432584296279452,0.7008472100496641,0.46863946056159994,0.1862732054213124,0.058692300829655576
232,0.08213550547268011,0.4662576687116564,0.3325740318906606,0.3414179104477612,0.41881271685845195,0.15353601394791327,0.7527023079170319,0.48639778302868103,0.2230409254688838,0.027422271198122728
233,0.044521513017888766,0.07975460122699386,0.029612756264236904,0.03917910447761194,0.017309870100455416,0.05421872260992747,0.6370143149284253,0.3693214214563741,0.0,0.0
234,0.08218115868941933,0.2822085889570552,0.1845102505694761,0.1884328358208955,0.4795194871710364,0.18748193735757163,0.6952965235173825,0.4941299611541973,0.11342492247423475,0.06606768105463698
236,0.0,0.09815950920245399,0.04783599088838269,0.04664179104477612,0.6656809964921429,0.21033206835614557,0.6834647969617295,0.41958614010141737,0.2045722307146338,0.0
237,0.0053139481791719375,0.09202453987730061,0.0489749430523918,0.04664179104477612,0.4571695861474618,0.1696111734913844,0.7293309962021619,0.47389260359109714,0.10517598379310467,0.014399026643940153
238,0.09182246811181227,0.25766871165644173,0.13211845102505695,0.1417910447761194,0.21913664208474223,0.10940394464421925,0.8382997370727432,0.45763040449239933,0.23396097274224725,0.039969950901488055
239,0.007317022685363541,0.09815950920245399,0.07403189066059225,0.061567164179104475,0.49082168071646026,0.0933145718739192,0.8800759567630734,0.46703061891351133,0.22006632873741436,0.03960471858800071
240,0.006344902396973577,0.08588957055214724,0.06264236902050115,0.05970149253731343,0.7531310033558155,0.0812191158425364,0.7646801051709027,0.5427921081467081,0.2791490234014431,0.0
241,0.036595930201315886,0.2822085889570552,0.17084282460136674,0.15858208955223882,0.30180191561024344,0.1289613447607677,0.9420099328074789,0.5553797957626097,0.16972624743294823,0.15913808726255796
242,0.015687877702313086,0.25153374233128833,0.18792710706150342,0.19029850746268656,0.31425821785622815,0.14027507331656172,0.777972538708735,0.4625196270765805,0.14394779451963402,0.12885993151177014
243,0.012634686268035643,0.06134969325153374,0.08200455580865604,0.08395522388059702,0.24907876441507273,0.16730389300282844,0.806018112766579,0.417151922390228,0.22844688289685106,0.1840953001021038
244,0.03311035022228254,0.08588957055214724,0.07517084282460136,0.08208955223880597,0.3481804431416656,0.19351308327529598,0.6564417177914111,0.49303093872651005,0.14748150380781966,0.0
245,0.03139789772837989,0.15337423312883436,0.1366742596810934,0.13432835820895522,0.1694508783387477,0.15989880182497831,0.6919368974583698,0.3898203419610113,0.3343685292641282,0.0416277985136758
246,0.02255732468713073,0.11042944785276074,0.1366742596810934,0.14925373134328357,0.34271892919078495,0.18860004453477738,0.6936897458369851,0.4382447783162662,0.0931917447976319,0.0
247,0.06187260621781293,0.3496932515337423,0.2767653758542141,0.2537313432835821,0.387216283183409,0.1924091893249191,0.7160385626643296,0.5046613078983718,0.13902838950922725,0.03928019493123586
248,0.03383689200389689,0.06134969325153374,0.05125284738041002,0.05223880597014925,0.2031171966542236,0.2898929744019785,0.7099035933391762,0.49076652728423314,0.09817457606893028,0.10938220688199736
249,0.04584964651251453,0.18404907975460122,0.18792710706150342,0.21082089552238806,0.3829787616361489,0.14046458300761355,0.7659947414548641,0.4534149654104132,0.1620053246128714,0.0
250,0.007785346414751512,0.13496932515337423,0.10022779043280182,0.1044776119402985,0.301592195275863,0.21832937731853264,0.7871749926964652,0.506067453395652,0.14495714394607204,0.023236579406453222
251,0.011438910135084043,0.06748466257668712,0.06719817767653759,0.06529850746268656,0.26393063862941557,0.15056071179839958,0.8136137890739119,0.5813197368614779,0.20154795377445145,0.0
252,0.07777495415189987,0.25766871165644173,0.11845102505694761,0.12313432835820895,0.31841698526687984,0.20955507862283307,0.5825299444931347,0.5690862252625534,0.196080198537767,0.11897450382372754
253,0.09048389830661946,0.39263803680981596,0.17539863325740318,0.16417910447761194,0.31015253699840817,0.1753912190684651,0.6872626351153959,0.5134878640390113,0.1214084979552725,0.06998500120447539
254,0.12213574561764493,0.49693251533742333,0.2744874715261959,0.2835820895522388,0.34543369277355146,0.12915085445181954,0.743207712532866,0.4310472095517734,0.17971520854946615,0.0
255,0.08578809396631801,0.15337423312883436,0.13325740318906606,0.13619402985074627,0.40202878014468285,0.3114876036973341,0.7277242185217645,0.4900063094271358,0.12339581273857245,0.022508423734702753
256,0.0857394595707663,0.18404907975460122,0.09681093394077449,0.11380597014925373,0.3165695824788956,0.2264309166109982,0.7325445515629564,0.4763097287525397,0.17857573550559155,0.12359728971993991
257,0.009023694056826147,0.06748466257668712,0.09908883826879271,0.09701492537313433,0.23517496702606266,0.2158325871389248,0.6156879929886064,0.3913850068861328,0.14954499573897215,0.0
258,0.09278320682518179,0.294478527607362,0.17425968109339407,0.16977611940298507,0.36829231151058067,0.19173169217940883,0.7348816827344434,0.4617570866272601,0.2365826352822896,0.0
259,0.08085699738211115,0.37423312883435583,0.29271070615034167,0.291044776119403,0.2999164275676557,0.23032534076211322,0.6919368974583698,0.3997614228096835,0.10205252737462694,0.0
260,0.021851434171387105,0.04294478527607362,0.05694760820045558,0.06343283582089553,0.21554054308521756,0.24754703393644792,0.7394098743791995,0.41336071512100475,0.11525932417922062,0.026980976571191195
261,0.08254027312163428,0.08588957055214724,0.09453302961275627,0.10261194029850747,0.3030468598463536,0.17509274130505847,0.6752848378615249,0.365476167990999,0.26757885296263606,0.0
262,0.09462125228193213,0.2085889570552147,0.20842824601366744,0.2126865671641791,0.30889736344543617,0.2380715493838566,0.7351738241308793,0.4892843633975232,0.2593440115684675,0.0
263,0.015162344153297412,0.0736196319018405,0.0888382687927107,0.08768656716417911,0.41693142741055333,0.15246054645119414,0.7248028045574058,0.6435205896220149,0.08587524044726096,0.03001650672089799
264,0.10478728264438493,0.06134969325153374,0.0683371298405467,0.0708955223880597,0.22017412769205147,0.37797234106059097,0.5943616710487876,0.3322259664778536,0.15610434788038413,0.0
265,0.028970661971481997,0.08588957055214724,0.16173120728929385,0.13992537313432835,0.15075700920299595,0.13543310071018758,0.6133508618171195,0.3973940710928968,0.08923103867451512,0.056786897695042825
267,0.07628949573723114,0.024539877300613498,0.05694760820045558,0.048507462686567165,0.19403647067778534,0.45896878301614147,0.5968448729184926,0.32167772729427907,0.03589240394291909,0.03492369373655578
268,0.029351671227581103,0.13496932515337423,0.10022779043280182,0.0914179104477612,0.4824224309030701,0.17571812328552952,0.5796085305287759,0.45046461467897647,0.2349296232817146,0.041613349782330354
269,0.032637496550224285,0.1165644171779141,0.1480637813211845,0.14925373134328357,0.2008727788985578,0.1979712987572902,0.6817119485831142,0.5082378484814447,0.1703426431896844,0.0
270,0.00601200882230399,0.03680981595092025,0.08656036446469248,0.08582089552238806,0.2967506658009353,0.2398482027374675,0.6415425065731813,0.6153393867797765,0.06436824242238894,0.029157681944650404
273,0.13045769413288247,0.15950920245398773,0.0785876993166287,0.061567164179104475,0.42197438848740465,0.5928763307133619,0.7884896289804265,0.3458910059409628,0.046715148537987874,0.04995199948506746
274,0.00915589849687882,0.0736196319018405,0.07061503416856492,0.061567164179104475,0.22539500246358882,0.2643707567595738,0.670464504820333,0.40312386867099187,0.12037864209404474,0.09589377001431251
275,0.03801124176817128,0.13496932515337423,0.12072892938496584,0.12313432835820895,0.23287502061997956,0.33460304826338055,0.6120362255331581,0.46595239136644423,0.16096618409077082,0.0
276,0.12659636298617172,0.11042944785276074,0.07175398633257403,0.06343283582089553,0.3774942384970375,0.5352511714067778,0.7281624306164184,0.4347804340278568,0.05744537115041578,0.18118531495241574
277,0.02992477004965028,0.15950920245398773,0.07175398633257403,0.06529850746268656,0.29154806642098213,0.3113075694908348,0.6361378907391178,0.45827055286085644,0.10873650400303879,0.01830107216691061
278,0.02182325083546517,0.2392638036809816,0.24145785876993167,0.22014925373134328,0.31563290915055353,0.25285330528589905,0.7229038854805726,0.40748018177076034,0.07045179205928757,0.025181279182862882
279,0.12613975676341682,0.10429447852760736,0.06492027334851937,0.06343283582089553,0.3816772666309003,0.5152294725471523,0.6037101957347356,0.32311552341728583,0.1025216333573988,0.0394364579163338
280,0.008503313119142847,0.07975460122699386,0.05353075170842825,0.054104477611940295,0.20682996857190022,0.29018671442310884,0.7061057551855098,0.4199896507482683,0.09568031596371489,0.09616239031286007
281,0.024469806166596098,0.03680981595092025,0.03644646924829157,0.03171641791044776,0.2047783235402738,0.25034703962173865,0.8171194858311424,0.49917233800905997,0.21811988491065037,0.16506686263657716
282,0.0792146676139739,0.3619631901840491,0.13097949886104784,0.1287313432835821,0.43533465318324066,0.20271377877586216,0.7150160677768039,0.47567718920855556,0.3498671206086494,0.03563978955755818
283,0.07892540720908198,0.3312883435582822,0.244874715261959,0.2574626865671642,0.3465709719284608,0.17239222820756997,0.7589833479404031,0.4661601506756734,0.3018592364876032,0.0
284,0.006689388394984529,0.03680981595092025,0.025056947608200455,0.022388059701492536,0.2224049407248158,0.25307597917288494,0.6900379783815367,0.4920365489240966,0.20104347773949338,0.018989158584923754
285,0.07484291873043426,0.24539877300613497,0.09339407744874716,0.08768656716417911,0.36219360144454615,0.16696751330121143,0.738095238095238,0.40104155880222064,0.3071710896024943,0.0
286,0.015069088577263686,0.0736196319018405,0.09339407744874716,0.0914179104477612,0.2762396959157634,0.23096493596941314,0.6219690330119778,0.43015250326174365,0.19684712500759896,0.10833299098631836
287,0.015591942430272447,0.11042944785276074,0.08314350797266515,0.06902985074626866,0.22201561517425752,0.20764576848548594,0.7440841367221734,0.536168453348522,0.13349273242904092,0.0524122267988675
288,0.10526424231243188,0.25153374233128833,0.13211845102505695,0.14925373134328357,0.28598903109808466,0.12707572333480202,0.7912649722465673,0.617028430223477,0.1603782099688272,0.0665213285920181
289,0.011445052146784969,0.049079754601226995,0.02050113895216401,0.024253731343283583,0.24322439393565584,0.24791657783399898,0.6936897458369851,0.5179686446167318,0.18375194813347892,0.16389084957670016
290,0.010819853415215356,0.049079754601226995,0.04328018223234624,0.04477611940298507,0.3381196364945997,0.17396515864330012,0.7579608530528776,0.4958906576100205,0.1361250490908261,0.0
292,0.011376084957207107,0.049079754601226995,0.04669703872437358,0.03917910447761194,0.353696503964551,0.2689189893448176,0.6389132340052586,0.46170043475124894,0.22592288846119052,0.018332109853482405
293,0.12741754531424232,0.1656441717791411,0.11731207289293849,0.11567164179104478,0.34768528968762724,0.20837064305375916,0.6221151037101957,0.40004598744179937,0.21485562591821064,0.11791663822655474
294,0.06647540506307692,0.13496932515337423,0.05011389521640091,0.04664179104477612,0.37326909366441297,0.1676734369003795,0.9433245690914404,0.6376114952957683,0.20056805840019756,0.0
295,0.012548030301880068,0.07975460122699386,0.04328018223234624,0.04664179104477612,0.303063024423589,0.24675583097630654,0.8513000292141396,0.5086093140709884,0.08995724851824599,0.0
296,0.08047771838181608,0.13496932515337423,0.08428246013667426,0.09514925373134328,0.4147981301452744,0.18821628741039745,0.6926672509494596,0.47693461624667216,0.12956043197549927,0.021059039256874485
298,0.08077040389228494,0.294478527607362,0.10592255125284739,0.11007462686567164,0.4226759075634383,0.25319442272979237,0.6237218813905931,0.48235980959833563,0.32971014491468176,0.10117396874644388
299,0.06964243596644652,0.2331288343558282,0.08997722095671981,0.10074626865671642,0.36255488623100207,0.1312591497647711,0.6860940695296524,0.40563574212579956,0.23850931771774234,0.0
300,0.020485993891312386,0.03067484662576687,0.02733485193621868,0.022388059701492536,0.26335995998793216,0.15891335143150884,0.8312883435582823,0.20413506114295618,0.16832751522376607,0.2638140306363902
301,0.07576018491875708,0.32515337423312884,0.1070615034168565,0.11940298507462686,0.3977057606082083,0.18715977088278352,0.7167689161554193,0.3814935864014381,0.2983480913733384,0.0634832230691766
302,0.02110579040803929,0.006134969325153374,0.02847380410022779,0.024253731343283583,0.16041708612504205,0.22030501584774792,0.8780309669880222,0.14394429230982958,0.12280936418184672,0.08010159971344802
303,0.029573025319752155,0.09202453987730061,0.06492027334851937,0.05970149253731343,0.24529120279692185,0.31979760364995663,0.7556237218813906,0.3832132569556484,0.15523015643660176,0.010314280598554371
304,0.09081403952408809,0.1411042944785276,0.08769931662870159,0.08208955223880597,0.4129890124042009,0.22396729062732446,0.6451942740286298,0.37127789587973975,0.24858646892124747,0.16129084166586433
305,0.012142245112420395,0.1165644171779141,0.03530751708428246,0.026119402985074626,0.3750283460416977,0.23096493596941314,0.6457785568215016,0.5815214357410495,0.1497626726086131,0.0
306,0.012991025335886258,0.09202453987730061,0.06492027334851937,0.054104477611940295,0.39698531983341645,0.21943327126890952,0.6504528191644756,0.5622132524621386,0.15187075539195502,0.09728684262646072
307,0.11273090334730893,0.19631901840490798,0.15148063781321183,0.15671641791044777,0.5880855186631608,0.2260045198061316,0.6849255039439088,0.3414679451376717,0.23901997051791996,0.0
308,0.012489587649653704,0.06134969325153374,0.05125284738041002,0.061567164179104475,0.36453438369840024,0.2572878320565118,0.6530820917323985,0.48281844900551,0.17814137338370134,0.08350910254977749
309,0.012047368651884924,0.06748466257668712,0.0387243735763098,0.033582089552238806,0.339401762485576,0.17695467401964268,0.6102833771545428,0.43470484924300684,0.21411208139621288,0.0
310,0.12759723740885962,0.15950920245398773,0.18109339407744876,0.17164179104477612,0.5122755155822637,0.23897645815862908,0.6856558574349986,0.375189190004943,0.2274529913486793,0.0
311,0.010989157988416157,0.08588957055214724,0.03986332574031891,0.03917910447761194,0.5069888688013244,0.22615138981669675,0.68697049371896,0.48436223433598796,0.13616550495170973,0.0
312,0.1276267607459409,0.2392638036809816,0.18337129840546698,0.18470149253731344,0.4079668273869522,0.17829071734155805,0.7069821793748174,0.4184604939279811,0.2324154598721445,0.04844728000723094
313,0.1275603456307451,0.1656441717791411,0.08769931662870159,0.08208955223880597,0.4760020128496028,0.19125318020950297,0.7198364008179959,0.41965474881186915,0.29186037338847315,0.06260239217352276
314,0.009918975500756728,0.05521472392638037,0.03758542141230068,0.033582089552238806,0.5423768583393691,0.25452572830943143,0.6546888694127958,0.5451386528257367,0.12903604376662123,0.049590958813371784
315,0.027814651090851256,0.09815950920245399,0.1469248291571754,0.13992537313432835,0.25268860455548914,0.2897982195564526,0.6415425065731813,0.4580559764848722,0.1460869562595085,0.07369789889159671
316,0.18229167361822535,0.07975460122699386,0.06947608200455581,0.055970149253731345,0.261572335316955,0.4434668902881021,0.6136430032135554,0.31923918897492476,0.08772097390877251,0.09227242240183171
317,0.035151317508513615,0.08588957055214724,0.09339407744874716,0.08582089552238806,0.32901965765934277,0.3266010015587172,0.6256208004674263,0.3558066957390607,0.08928902789192661,0.04191785657342058
318,0.015544523434578877,0.03680981595092025,0.02164009111617312,0.024253731343283583,0.3339787376235033,0.3857469761359922,0.6586327782646801,0.5139126678161599,0.08832245815245998,0.08029472605676041
319,0.21027553693830306,0.39263803680981596,0.1082004555808656,0.11194029850746269,0.3751952801513692,0.4900104704104306,0.5788781770376862,0.4550746661548566,0.13714844081292119,0.034019347020002894
320,0.007478043404956591,0.0,0.0387243735763098,0.03171641791044776,0.17766795562944693,0.3360859615958611,0.6459246275197196,0.39483133815579347,0.03700792206504623,0.0
321,0.018035496421508437,0.018404907975460124,0.04441913439635535,0.05037313432835821,0.16078598660747698,0.416656006746545,0.6162722757814783,0.40672735622530165,0.17011903967656314,0.0433525170213959
325,0.2108667627248742,0.12883435582822086,0.11047835990888383,0.10634328358208955,0.3259010959013921,0.6052892154772564,0.6993865030674847,0.33987180326021993,0.08034597300185946,0.2571567887697249
326,0.03658075328895018,0.15337423312883436,0.1070615034168565,0.12313432835820895,0.24587377764145588,0.2836581055663734,0.6091148115687993,0.41483742797870865,0.10351966876644161,0.05909790433717879
327,0.16571351518198085,0.19631901840490798,0.20045558086560364,0.21828358208955223,0.2832608419526577,0.527467060846824,0.7106339468302658,0.3677033548563724,0.05739934342866063,0.030574820974712664
328,0.033294519941077946,0.03067484662576687,0.0193621867881549,0.020522388059701493,0.15022467103785506,0.33657868679259584,0.591002044989775,0.41850549772225654,0.13092556449771323,0.0
332,0.009245272803868426,0.0,0.015945330296127564,0.014925373134328358,0.17224523020948201,0.38938556220418724,0.6530820917323985,0.5215181174290717,0.03995299733563582,0.0
333,0.06400572664167542,0.08588957055214724,0.06492027334851937,0.07276119402985075,0.3565528429999118,0.4327974946818843,0.7166228454572012,0.3742443640812869,0.05821130955068218,0.02734294082497656
334,0.06361031902300594,0.012269938650306749,0.0193621867881549,0.020522388059701493,0.30531340152063713,0.5511841986819601,0.6266432953549518,0.4102063905814722,0.09293341516275944,0.18086755831057727
335,0.012188138594667077,0.10429447852760736,0.07517084282460136,0.08582089552238806,0.2997684527255794,0.31139758659408445,0.5882267017236342,0.5178326733989336,0.13350067246382633,0.0
336,0.009101835649534228,0.012269938650306749,0.03758542141230068,0.033582089552238806,0.18647554661424626,0.43231898271197844,0.600496640373941,0.582186657144795,0.0862984730387125,0.0
339,0.009058018690472427,0.05521472392638037,0.06150341685649203,0.06343283582089553,0.3130544171628234,0.2651809106888203,0.61685655857435,0.625947588826182,0.14067321135327762,0.05576513172474107
340,0.12916700188554145,0.11042944785276074,0.07630979498861047,0.07462686567164178,0.42926722576400583,0.26166550591980897,0.7578147823546597,0.3992480403900964,0.13652678185618322,0.08441631769916663
342,0.013476466027692218,0.13496932515337423,0.05011389521640091,0.027985074626865673,0.34145449140894585,0.26935486163423683,0.6456324861232837,0.4950469568809097,0.1559384941064134,0.0
343,0.11125551567368347,0.0736196319018405,0.05239179954441914,0.06529850746268656,0.3408399132734113,0.44560834979698777,0.6416885772713994,0.3616865540787038,0.13203606067201254,0.0
